symbol,interval,price,buyAmount,gainProfit,gainAmount,totalAmount,startDate,endDate,avgDate,volume,quoteVolume
BTCUSDT,30M,null,500,0.332310838,1.661554192,501.6615542,7/16/2021 11:05,7/17/2021 16:25,1 days 05:20:00,504069.25,591525.478
BTCUSDT,30M,null,500,0.330388014,1.651940069,501.6519401,8/2/2021 20:45,8/3/2021 12:45,0 days 16:00:00,573849.89,747289.299
BTCUSDT,30M,null,500,0.328130543,1.640652714,501.6406527,7/19/2021 13:05,7/19/2021 22:05,0 days 09:00:00,1961877.2,2216343.912
BTCUSDT,30M,null,500,0.307266861,1.536334306,501.5363343,8/2/2021 20:55,8/3/2021 12:45,0 days 15:50:00,207622.65,270371.9221
BTCUSDT,30M,null,500,0.299270073,1.496350365,501.4963504,7/8/2021 6:40,7/8/2021 17:30,0 days 10:50:00,1081410.91,1483256.406
BTCUSDT,30M,null,500,0.287842262,1.439211312,501.4392113,8/24/2021 13:25,8/24/2021 19:00,0 days 05:35:00,10190839.19,28446266.13
BTCUSDT,30M,null,500,0.276434001,1.382170007,501.38217,8/2/2021 20:40,8/3/2021 12:50,0 days 16:10:00,413987.79,539721.0486
BTCUSDT,30M,null,500,0.255362615,1.276813075,501.2768131,7/8/2021 6:50,7/8/2021 17:30,0 days 10:40:00,305257.27,418396.8636
BTCUSDT,30M,null,500,0.248048442,1.240242212,501.2402422,7/8/2021 5:40,7/8/2021 17:30,0 days 11:50:00,1523531.84,2090543.652
BTCUSDT,30M,null,500,0.247849541,1.239247704,501.2392477,7/8/2021 6:45,7/8/2021 17:35,0 days 10:50:00,297560.23,408288.2539
BTCUSDT,30M,null,500,0.240542314,1.202711568,501.2027116,7/8/2021 5:45,7/8/2021 17:35,0 days 11:50:00,496919.83,681691.5216
BTCUSDT,30M,null,500,0.213675214,1.068376068,501.0683761,7/12/2021 17:30,7/13/2021 7:10,0 days 13:40:00,337151.69,442624.406
BTCUSDT,30M,null,500,0.212765957,1.063829787,501.0638298,7/16/2021 10:10,7/17/2021 16:25,1 days 06:15:00,786658.75,925832.0376
BTCUSDT,30M,null,500,0.212370587,1.061852933,501.0618529,7/19/2021 13:25,7/19/2021 21:25,0 days 08:00:00,1573512.78,1781334.28
BTCUSDT,30M,null,500,0.160231955,0.801159774,500.8011598,7/12/2021 17:45,7/13/2021 7:15,0 days 13:30:00,346410.7,454230.606
BTCUSDT,30M,null,500,0.13803681,0.690184049,500.690184,8/2/2021 20:35,8/3/2021 12:45,0 days 16:10:00,337786.9,440628.2631
BTCUSDT,30M,null,500,0.053333333,0.266666667,500.2666667,7/12/2021 16:45,7/13/2021 7:10,0 days 14:25:00,477816.02,626304.5164
BTCUSDT,30M,null,500,0.050981392,0.254906959,500.254907,7/16/2021 10:55,7/17/2021 16:25,1 days 05:30:00,632132.46,742841.1297
BTCUSDT,30M,null,500,0.02183724,0.109186199,500.1091862,7/8/2021 5:50,7/8/2021 17:30,0 days 11:40:00,582495.64,799243.1913
BTCUSDT,30M,null,500,0.017678777,0.088393883,500.0883939,7/19/2021 13:00,7/19/2021 21:15,0 days 08:15:00,6840657.4,7706630.517
BTCUSDT,30M,null,500,0,0,500,7/19/2021 12:55,7/19/2021 21:20,0 days 08:25:00,2555984.77,2898808.786
BTCUSDT,30M,null,500,-0.109043327,-0.545216633,499.4547834,7/8/2021 5:20,7/8/2021 17:30,0 days 12:10:00,2412122.6,3321624.938
BTCUSDT,30M,null,500,-0.121691512,-0.60845756,499.3915424,7/12/2021 16:15,7/13/2021 7:10,0 days 14:55:00,789949.79,1038901.126
BTCUSDT,30M,null,500,-0.121737807,-0.608689036,499.391311,7/12/2021 16:25,7/13/2021 7:15,0 days 14:50:00,499971.66,657147.1351
BTCUSDT,30M,null,500,-0.130718954,-0.653594771,499.3464052,7/8/2021 5:25,7/8/2021 17:35,0 days 12:10:00,378970.31,521783.2556
BTCUSDT,30M,null,500,-0.130823461,-0.654117305,499.3458827,7/8/2021 5:30,7/8/2021 17:30,0 days 12:00:00,321549.85,443037.557
BTCUSDT,30M,null,500,-0.14522219,-0.72611095,499.2738891,7/8/2021 3:20,7/8/2021 17:35,0 days 14:15:00,495300.09,683330.6133
BTCUSDT,30M,null,500,-0.186880957,-0.934404784,499.0655952,7/20/2021 3:10,7/20/2021 15:25,0 days 12:15:00,1054442.35,1132427.469
BTCUSDT,30M,null,500,-0.217675229,-1.088376143,498.9116239,7/8/2021 4:10,7/8/2021 17:35,0 days 13:25:00,267028.43,368240.308
BTCUSDT,30M,null,500,-0.282012867,-1.410064334,498.5899357,7/19/2021 13:10,7/19/2021 21:15,0 days 08:05:00,2353924.35,2655113.614
BTCUSDT,30M,null,500,-0.297489479,-1.487447395,498.5125526,7/8/2021 4:25,7/8/2021 17:30,0 days 13:05:00,322097.1,444488.3222
BTCUSDT,30M,null,500,-0.313240772,-1.56620386,498.4337961,7/16/2021 9:30,7/17/2021 16:25,1 days 06:55:00,678619.35,802937.4272
BTCUSDT,30M,null,500,-0.330116811,-1.650584053,498.3494159,7/16/2021 9:10,7/17/2021 16:25,1 days 07:15:00,1438559.22,1698922.709
BTCUSDT,30M,null,500,-0.330116811,-1.650584053,498.3494159,7/16/2021 9:40,7/17/2021 16:25,1 days 06:45:00,229664.57,270944.0729
BTCUSDT,30M,null,500,-0.355329949,-1.776649746,498.2233503,7/8/2021 4:15,7/8/2021 17:30,0 days 13:15:00,350243.39,483305.5471
BTCUSDT,30M,null,500,-0.362266338,-1.811331691,498.1886683,7/8/2021 4:30,7/8/2021 17:35,0 days 13:05:00,235288.23,324466.1373
BTCUSDT,30M,null,500,-0.363851752,-1.819258758,498.1807412,7/16/2021 10:00,7/17/2021 16:25,1 days 06:25:00,561322.93,661653.7692
BTCUSDT,30M,null,500,-0.384225025,-1.921125127,498.0788749,7/8/2021 4:05,7/8/2021 17:30,0 days 13:25:00,237543.6,327955.0475
BTCUSDT,30M,null,500,-0.414411367,-2.072056834,497.9279432,7/16/2021 9:20,7/17/2021 16:25,1 days 07:05:00,1117190.6,1319259.884
BTCUSDT,30M,null,500,-0.422052229,-2.110261145,497.8897389,7/19/2021 12:45,7/19/2021 21:25,0 days 08:40:00,1670400.97,1899901.164
BTCUSDT,30M,null,500,-0.441964933,-2.209824663,497.7901753,7/8/2021 4:35,7/8/2021 17:30,0 days 12:55:00,340560.22,470301.3524
BTCUSDT,30M,null,500,-0.456389452,-2.281947262,497.7180527,7/8/2021 3:25,7/8/2021 17:30,0 days 14:05:00,602750.94,830975.4385
BTCUSDT,30M,null,500,-0.483729112,-2.418645558,497.5813544,7/19/2021 13:20,7/19/2021 21:15,0 days 07:55:00,998259.75,1134889.765
BTCUSDT,30M,null,500,-0.492480872,-2.462404362,497.5375956,7/19/2021 12:50,7/19/2021 21:15,0 days 08:25:00,774687.02,881114.7061
BTCUSDT,30M,null,500,-0.5212481,-2.606240498,497.3937595,7/8/2021 3:15,7/8/2021 17:30,0 days 14:15:00,610171.49,843649.1371
BTCUSDT,30M,null,500,-0.553505535,-2.767527675,497.2324723,7/19/2021 13:15,7/19/2021 21:20,0 days 08:05:00,1706035.52,1940048.773
BTCUSDT,30M,null,500,-0.565782807,-2.828914035,497.171086,7/16/2021 9:50,7/17/2021 16:25,1 days 06:35:00,655700.41,775756.2011
BTCUSDT,30M,null,500,-0.6056653,-3.0283265,496.9716735,7/20/2021 3:05,7/20/2021 15:35,0 days 12:30:00,1663774.08,1783958.223
BTCUSDT,30M,null,500,-0.614783741,-3.073918704,496.9260813,7/8/2021 3:05,7/8/2021 17:30,0 days 14:25:00,785048.7,1088200.489
BTCUSDT,30M,null,500,-0.63255814,-3.162790698,496.8372093,7/20/2021 3:00,7/20/2021 15:25,0 days 12:25:00,1564925.77,1684494.353
BTCUSDT,30M,null,500,-0.649521636,-3.24760818,496.7523918,7/19/2021 12:35,7/19/2021 21:20,0 days 08:45:00,4985051.23,5670426.217
BTCUSDT,30M,null,500,-0.715317919,-3.576589595,496.4234104,7/8/2021 0:30,7/8/2021 17:30,0 days 17:00:00,3046238.42,4211501.652
BTCUSDT,30M,null,500,-0.726189368,-3.630946839,496.3690532,7/20/2021 2:55,7/20/2021 15:30,0 days 12:35:00,2084393.09,2246335.362
BTCUSDT,30M,null,500,-0.731058928,-3.655294639,496.3447054,7/8/2021 8:15,7/9/2021 12:55,1 days 04:40:00,1846747,2499048.67
BTCUSDT,30M,null,500,-0.794166486,-3.970832431,496.0291676,7/8/2021 0:55,7/8/2021 17:30,0 days 16:35:00,532491.73,738856.228
BTCUSDT,30M,null,500,-0.829965358,-4.14982679,495.8501732,7/8/2021 0:40,7/8/2021 17:30,0 days 16:50:00,874160.29,1210407.742
BTCUSDT,30M,null,500,-0.836458033,-4.182290164,495.8177098,7/8/2021 1:55,7/8/2021 17:35,0 days 15:40:00,369605.54,513265.9916
BTCUSDT,30M,null,500,-0.849982475,-4.249912373,495.7500876,7/19/2021 12:40,7/19/2021 21:15,0 days 08:35:00,1255978.78,1431304.41
BTCUSDT,30M,null,500,-0.858802728,-4.29401364,495.7059864,7/16/2021 8:50,7/17/2021 16:25,1 days 07:35:00,799995.69,951513.3027
BTCUSDT,30M,null,500,-0.893404572,-4.467022861,495.5329771,7/19/2021 12:30,7/19/2021 21:15,0 days 08:45:00,3835680.07,4406645.53
BTCUSDT,30M,null,500,-0.958869543,-4.794347716,495.2056523,7/16/2021 9:00,7/17/2021 16:25,1 days 07:25:00,2213354.41,2626828.228
BTCUSDT,30M,null,500,-1.000926784,-5.00463392,494.9953661,7/20/2021 2:40,7/20/2021 15:25,0 days 12:45:00,3122295.54,3376231.229
BTCUSDT,30M,null,500,-1.01489959,-5.074497949,494.9255021,7/8/2021 0:50,7/8/2021 17:35,0 days 16:45:00,1986396.34,2766981.526
BTCUSDT,30M,null,500,-1.03626943,-5.18134715,494.8186528,7/8/2021 0:25,7/8/2021 17:35,0 days 17:10:00,1726630.75,2400132.058
BTCUSDT,30M,null,500,-1.072009463,-5.360047316,494.6399527,7/8/2021 8:35,7/9/2021 12:45,1 days 04:10:00,692024.83,936031.1899
BTCUSDT,30M,null,500,-1.072714183,-5.363570914,494.6364291,7/8/2021 1:40,7/8/2021 17:30,0 days 15:50:00,266751.05,370870.7199
BTCUSDT,30M,null,500,-1.133501259,-5.667506297,494.3324937,7/16/2021 8:40,7/17/2021 16:25,1 days 07:45:00,3562284.65,4248133.141
BTCUSDT,30M,null,500,-1.208879771,-6.044398857,493.9556011,7/8/2021 5:55,7/9/2021 13:00,1 days 07:05:00,1035198.8,1416660.404
BTCUSDT,30M,null,500,-1.342619184,-6.713095922,493.2869041,7/8/2021 0:20,7/8/2021 17:30,0 days 17:10:00,1324028.39,1845536.766
BTCUSDT,30M,null,500,-1.517208337,-7.586041683,492.4139583,7/13/2021 19:45,7/14/2021 9:05,0 days 13:20:00,727418.52,913033.4564
BTCUSDT,30M,null,500,-1.566867736,-7.834338679,492.1656613,7/8/2021 7:55,7/9/2021 12:45,1 days 04:50:00,3224757.87,4366980.2
BTCUSDT,30M,null,500,-1.777320799,-8.886603995,491.113396,7/8/2021 7:35,7/9/2021 12:50,1 days 05:15:00,1258900.72,1714970.548
BTCUSDT,30M,null,500,-2.292807594,-11.46403797,488.535962,7/8/2021 6:55,7/9/2021 12:45,1 days 05:50:00,486870.64,666724.8531
BTCUSDT,30M,null,500,-2.594014926,-12.97007463,487.0299254,7/8/2021 4:00,7/9/2021 12:55,1 days 08:55:00,1482846.81,2047787.022
BTCUSDT,30M,null,500,-2.719011269,-13.59505634,486.4049437,7/8/2021 5:35,7/9/2021 12:45,1 days 07:10:00,387062.82,532369.175
BTCUSDT,30M,null,500,-2.896972337,-14.48486169,485.5151383,7/8/2021 4:40,7/9/2021 12:50,1 days 08:10:00,391546.33,539804.5753
BTCUSDT,30M,null,500,-3.050282568,-15.25141284,484.7485872,7/8/2021 3:10,7/9/2021 12:45,1 days 09:35:00,1202730.11,1659578.522
BTCUSDT,30M,null,500,-3.085391468,-15.42695734,484.5730427,7/8/2021 4:20,7/9/2021 12:45,1 days 08:25:00,328340.79,452768.3801
BTCUSDT,30M,null,500,-3.190565765,-15.95282882,484.0471712,7/8/2021 0:35,7/9/2021 12:45,1 days 12:10:00,1598608.25,2208817.486
BTCUSDT,30M,null,500,-3.756476684,-18.78238342,481.2176166,7/8/2021 1:25,7/9/2021 12:50,1 days 11:25:00,391767.95,544696.0207
BTCUSDT,30M,null,500,-5.216520265,-26.08260133,473.9173987,7/12/2021 19:50,7/14/2021 9:00,1 days 13:10:00,375266.32,487039.3798
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,2912.838906,,,,,,
