symbol,interval,price,buyAmount,gainProfit,gainAmount,totalAmount,startDate,endDate,avgDate,volume,quoteVolume
BNBUSDT,5M,null,500,-1.572986577181208,-7.86493288590604,492.13506711409394,2021-08-29 17:45:00,2021-08-31 08:25:00,1 days 14:40:00,17156.85400000,8187716.08380000
BNBUSDT,5M,null,500,-0.8451299387280795,-4.225649693640397,495.77435030635957,2021-08-30 00:50:00,2021-08-31 08:25:00,1 days 07:35:00,7279.93400000,3448986.23600000
BNBUSDT,5M,null,500,-0.9079391891891916,-4.539695945945958,495.46030405405406,2021-08-30 01:00:00,2021-08-31 08:25:00,1 days 07:25:00,6558.07600000,3105390.40130000
BNBUSDT,5M,null,500,-1.116729877791827,-5.583649388959135,494.4163506110409,2021-08-30 01:10:00,2021-08-31 08:25:00,1 days 07:15:00,3511.12700000,1664337.12850000
BNBUSDT,5M,null,500,-0.7192722657076321,-3.596361328538161,496.40363867146186,2021-08-30 03:45:00,2021-08-31 08:25:00,1 days 04:40:00,4088.68800000,1933364.88970000
BNBUSDT,5M,null,500,-0.7822410147991519,-3.911205073995759,496.0887949260042,2021-08-30 04:00:00,2021-08-31 08:25:00,1 days 04:25:00,3325.33900000,1571319.88750000
BNBUSDT,5M,null,500,-0.6562235393734052,-3.281117696867026,496.718882303133,2021-08-30 04:40:00,2021-08-31 08:25:00,1 days 03:45:00,2543.70100000,1202468.01780000
BNBUSDT,5M,null,500,0.621783876500865,3.108919382504325,503.1089193825043,2021-08-30 12:25:00,2021-08-31 08:25:00,0 days 20:00:00,8687.45720000,4051627.20745200
BNBUSDT,5M,null,500,0.686547951083456,3.43273975541728,503.43273975541723,2021-08-30 12:35:00,2021-08-31 08:25:00,0 days 19:50:00,5020.61700000,2342523.56010000
BNBUSDT,5M,null,500,0.5571030640668573,2.7855153203342864,502.78551532033435,2021-08-30 13:00:00,2021-08-31 08:25:00,0 days 19:25:00,3724.61560000,1735911.95740600
BNBUSDT,5M,null,500,1.2731981009926703,6.365990504963352,506.36599050496335,2021-08-30 13:10:00,2021-08-31 08:25:00,0 days 19:15:00,8732.52010000,4046677.73108500
BNBUSDT,5M,null,500,0.8813413585554649,4.4067067927773245,504.4067067927773,2021-08-30 13:20:00,2021-08-31 08:25:00,0 days 19:05:00,4678.86600000,2181213.58990000
BNBUSDT,5M,null,500,2.110530896431677,10.552654482158387,510.55265448215835,2021-08-30 23:45:00,2021-08-31 08:25:00,0 days 08:40:00,21718.72270000,9973560.50449100
BNBUSDT,5M,null,500,3.461199294532625,17.305996472663125,517.3059964726632,2021-08-31 00:25:00,2021-08-31 08:25:00,0 days 08:00:00,20905.17900000,9495435.70512500
BNBUSDT,5M,null,500,3.4840132304299916,17.420066152149957,517.42006615215,2021-08-31 00:35:00,2021-08-31 08:25:00,0 days 07:50:00,5447.79700000,2474756.65070000
BNBUSDT,5M,null,500,2.758922706371803,13.794613531859014,513.7946135318591,2021-08-31 00:45:00,2021-08-31 08:25:00,0 days 07:40:00,5457.77200000,2482768.19710000
BNBUSDT,5M,null,500,3.347280334728031,16.736401673640156,516.7364016736402,2021-08-31 02:00:00,2021-08-31 08:25:00,0 days 06:25:00,4602.47300000,2093397.24190000
BNBUSDT,5M,null,500,3.5296712993602473,17.648356496801235,517.6483564968012,2021-08-31 02:10:00,2021-08-31 08:25:00,0 days 06:15:00,4714.96100000,2136519.18380000
BNBUSDT,5M,null,500,-0.5059021922428283,-2.5295109612141413,497.4704890387859,2021-08-30 00:45:00,2021-08-31 11:40:00,1 days 10:55:00,9050.15400000,4301433.01570000
BNBUSDT,5M,null,500,-0.4429445264712134,-2.214722632356067,497.7852773676439,2021-08-30 01:05:00,2021-08-31 11:40:00,1 days 10:35:00,3093.38900000,1466634.60020000
BNBUSDT,5M,null,500,-0.29573299535276243,-1.4786649767638123,498.5213350232362,2021-08-30 03:50:00,2021-08-31 11:40:00,1 days 07:50:00,7161.71800000,3383874.33930000
BNBUSDT,5M,null,500,1.070663811563169,5.353319057815845,505.3533190578159,2021-08-30 12:20:00,2021-08-31 11:40:00,0 days 23:20:00,12417.15470000,5804231.79222900
BNBUSDT,5M,null,500,1.3745704467353903,6.8728522336769515,506.87285223367695,2021-08-30 12:55:00,2021-08-31 11:40:00,0 days 22:45:00,5147.69100000,2400055.93330000
BNBUSDT,5M,null,500,1.2441012441012467,6.220506220506234,506.2205062205062,2021-08-30 13:15:00,2021-08-31 11:40:00,0 days 22:25:00,9039.51300000,4198317.55940000
BNBUSDT,5M,null,500,3.101791175185668,15.508955875928342,515.5089558759283,2021-08-31 00:20:00,2021-08-31 11:40:00,0 days 11:20:00,6912.37600000,3167380.41170000
BNBUSDT,5M,null,500,3.9647577092511015,19.823788546255507,519.8237885462555,2021-08-31 00:40:00,2021-08-31 11:40:00,0 days 11:00:00,5659.95700000,2566168.81740000
BNBUSDT,5M,null,500,4.102337891486552,20.51168945743276,520.5116894574328,2021-08-31 02:05:00,2021-08-31 11:40:00,0 days 09:35:00,3512.07200000,1595400.79380000
BNBUSDT,5M,null,500,-0.14789773927741148,-0.7394886963870575,499.26051130361293,2021-08-30 00:55:00,2021-08-31 13:10:00,1 days 12:15:00,5420.95300000,2566592.71620000
BNBUSDT,5M,null,500,0.0,0.0,500.0,2021-08-30 04:30:00,2021-08-31 13:10:00,1 days 08:40:00,4034.72200000,1908903.67500000
BNBUSDT,5M,null,500,1.8534482758620736,9.267241379310368,509.26724137931035,2021-08-30 13:05:00,2021-08-31 13:10:00,1 days 00:05:00,7228.63530000,3362434.85135700
BNBUSDT,5M,null,500,4.096916299559476,20.484581497797382,520.4845814977974,2021-08-31 00:30:00,2021-08-31 13:10:00,0 days 12:40:00,10425.93300000,4728757.24270000
BNBUSDT,5M,null,500,-0.16888325944690974,-0.8444162972345487,499.15558370276545,2021-08-30 03:40:00,2021-08-31 13:15:00,1 days 09:35:00,2350.49100000,1115435.39130000
BNBUSDT,5M,null,500,1.896143072613651,9.480715363068255,509.48071536306827,2021-08-30 13:25:00,2021-08-31 13:15:00,0 days 23:50:00,3871.78000000,1798663.32650000
