BTCUSDT,2021-05-05 16:00:00,58069.82000000
BTCUSDT,2021-05-07 04:00:00,55241.63000000
BTCUSDT,2021-05-09 12:00:00,56235.66000000
BTCUSDT,2021-05-10 04:00:00,59500.00000000
BTCUSDT,2021-05-10 20:00:00,53400.00000000
BTCUSDT,2021-05-12 04:00:00,58000.01000000
BTCUSDT,2021-05-14 12:00:00,51483.00000000
BTCUSDT,2021-05-16 00:00:00,46467.00000000
BTCUSDT,2021-05-16 08:00:00,49795.89000000
BTCUSDT,2021-05-17 16:00:00,42001.00000000
BTCUSDT,2021-05-18 04:00:00,45799.29000000
BTCUSDT,2021-05-19 12:00:00,30000.00000000
BTCUSDT,2021-05-21 12:00:00,41789.40000000
BTCUSDT,2021-05-22 12:00:00,38829.00000000
BTCUSDT,2021-05-23 16:00:00,31111.01000000
BTCUSDT,2021-05-24 20:00:00,39920.00000000
BTCUSDT,2021-05-25 12:00:00,36419.62000000
BTCUSDT,2021-05-26 08:00:00,40841.00000000
BTCUSDT,2021-05-27 12:00:00,40411.14000000
BTCUSDT,2021-05-28 08:00:00,35100.00000000
BTCUSDT,2021-05-29 04:00:00,37338.58000000
BTCUSDT,2021-05-31 04:00:00,34153.84000000
BTCUSDT,2021-06-01 00:00:00,37894.81000000
BTCUSDT,2021-06-01 12:00:00,35666.00000000
BTCUSDT,2021-06-02 12:00:00,38225.00000000
BTCUSDT,2021-06-03 00:00:00,37170.00000000
BTCUSDT,2021-06-03 08:00:00,39476.00000000
BTCUSDT,2021-06-05 04:00:00,37925.00000000
BTCUSDT,2021-06-07 12:00:00,36777.47000000
BTCUSDT,2021-06-10 20:00:00,35782.00000000
BTCUSDT,2021-06-11 08:00:00,37680.40000000
BTCUSDT,2021-06-13 04:00:00,34757.00000000
BTCUSDT,2021-06-14 00:00:00,39800.00000000
BTCUSDT,2021-06-15 16:00:00,41330.00000000
BTCUSDT,2021-06-16 20:00:00,38116.01000000
BTCUSDT,2021-06-17 08:00:00,39559.88000000
BTCUSDT,2021-06-19 12:00:00,36457.00000000
BTCUSDT,2021-06-20 12:00:00,33336.00000000
BTCUSDT,2021-06-20 20:00:00,36137.72000000
BTCUSDT,2021-06-21 08:00:00,31710.00000000
BTCUSDT,2021-06-22 12:00:00,28805.00000000
BTCUSDT,2021-06-23 12:00:00,34881.00000000
BTCUSDT,2021-06-24 04:00:00,32286.57000000
BTCUSDT,2021-06-26 08:00:00,30151.00000000
BTCUSDT,2021-06-27 20:00:00,32357.13000000
BTCUSDT,2021-06-28 04:00:00,35297.71000000
BTCUSDT,2021-06-28 12:00:00,33862.72000000
BTCUSDT,2021-06-29 16:00:00,36600.00000000
BTCUSDT,2021-07-02 04:00:00,32699.00000000
BTCUSDT,2021-07-03 16:00:00,34945.61000000
BTCUSDT,2021-07-04 20:00:00,35967.85000000
BTCUSDT,2021-07-06 08:00:00,35118.88000000
BTCUSDT,2021-07-07 12:00:00,35059.09000000
BTCUSDT,2021-07-08 08:00:00,32077.00000000
BTCUSDT,2021-07-13 08:00:00,33340.00000000
BTCUSDT,2021-07-15 16:00:00,31133.00000000
BTCUSDT,2021-07-16 00:00:00,32049.45000000
BTCUSDT,2021-07-16 08:00:00,31020.00000000
BTCUSDT,2021-07-16 16:00:00,32249.18000000
